BJD RV eRV
2455320.69836847 52.1553388030173 0.117142368532562
2455320.77452959 42.818425824669 0.0450864170955637
2455320.78376288 42.9463408136646 0.0519072018578755
2455320.83534494 40.544936226624 0.0609766241498376
2455320.84156397 41.8842502107727 0.32721367787
2455321.69893909 38.3560657191514 0.0398619911001713
2455321.70476385 38.2863669285087 0.133126054398558
2455321.76868652 32.521547822745 0.0397269169928429
2455321.829275 28.5029107512972 0.0425522085053115
2455321.83421144 27.2144424292346 0.177033508277
2455322.69018223 28.9264016060208 0.03844460434118
2455323.67725623 16.5987964114128 0.0381148353277178
2455323.75063217 12.1570863070801 0.0374611889893404
2455323.75620067 11.7393941091068 0.168986615516
2455323.82948192 5.79268169646812 0.0388951765393911
2455324.66735571 5.62780652785939 0.0490130926817503
2455324.67294494 6.01117391404478 0.217391572093
2455324.73705091 -0.166758557960718 0.0380074993617175
2455324.82476688 -5.87605234110307 0.0437900826463413
2455324.8303549 -5.46556557447275 0.199290003502
2455325.65287481 -4.46623442645468 0.0442742219549027
2455325.72356785 -9.11594239919402 0.0437141402579627
2455325.82402216 -16.8927162500452 0.0488253295031936
2455326.66750141 -18.2122129771364 0.0394581552058919
2455326.75632629 -27.5340046265291 0.0388631794510949
2455326.82531958 -30.022597161817 0.0423508697558611
2455326.83090516 -31.1615604096414 0.206564503619
2455327.671516 -30.3101761536662 0.0381878118195176
2455327.75909517 -35.9540199062137 0.0393714689745786
2455327.83857406 -40.3199004421335 0.0458683650601248
2455328.65958158 -40.1872306982392 0.062276786197628
2455328.7556756 -49.192619752877 0.0435903704021487
2455328.87170787 -55.4485592355321 0.0514200256849648
2455334.69299747 -109.208936616904 0.0445505337872532
2455334.78401286 -113.716274753636 0.0424577365317023
2455334.78960922 -113.363793853165 0.185606619803
2455334.85695505 -119.421851004569 0.0525563321165306
2455334.8625711 -119.029946100571 0.279285109231
2455335.68181982 -115.585234841821 0.0380932394208135
2455335.68742211 -115.226614581973 0.17999419269
2455335.75998936 -121.189874082503 0.0483529246168866
2455335.83867071 -125.966602521023 0.0496989817609982
2455337.61399662 -131.616182941767 0.0403408994467813
2455337.6195991 -130.590072712412 0.197939898366
2455337.78842873 -141.851280024264 0.0447880274520805
2455338.58762229 -137.882880124164 0.0544389538681711
2455338.71046231 -146.921683043113 0.0547263321329241
2455338.83861232 -153.172615744063 0.0684262099689989
2455340.64163298 -159.870708660584 0.0484835685390934
2455340.64723123 -159.976807171799 0.236163430891
2455340.72807814 -163.227397889276 0.0551755781573522
2455340.81808576 -171.285525295837 0.0495850829216465
2455341.5935928 -168.254503266317 0.0407066738824348
2455341.71976 -176.66782863714 0.038824576162191
2455341.72536436 -176.836254787455 0.173910189337
2455341.8457946 -183.997756886971 0.0377185753175362
2455342.7895169 -189.301769527491 0.0433261037657501
2455342.79511172 -188.819683179461 0.202686496544
2455342.85655274 -192.863058866993 0.0463333549881654
2455342.86215519 -193.117839811285 0.187860008724
2455349.56650974 -227.400881287783 0.0554748335069671
2455349.57380218 -227.495733724588 0.0894312918148426
2455349.70210204 -240.124734050194 0.0471389939421305
2455349.70933797 -240.735052065257 0.0778431550146015
2455349.84284885 -249.422589051353 0.0655632076508987
2455350.74992253 -255.34172908118 0.0606400948052245
2455350.76122666 -256.097794808996 0.0840608074985984
2455351.56947815 -249.384359599802 0.054458970382542
2455351.5776518 -250.372109877556 0.0594458559668264
2455351.68338946 -258.799500146089 0.0579747258123134
2455352.56385577 -260.513934647001 0.0505279968285239
2455352.5709632 -260.596090664389 0.0962326387193118
2455352.70873381 -268.574093282533 0.0649713383730438
2455352.715947 -268.295395486025 0.241022527104686
2455353.56147405 -274.445195572792 0.0449115835286648
2455353.56757412 -274.958558134141 0.121327523329089
2455353.68724942 -277.324218921694 0.0407218125947656
2455353.69336793 -278.165992175466 0.103254297577426
2455353.81755564 -286.718950883069 0.0391632234484948
2455353.82340228 -288.201734359484 0.135807875504625
2455354.55420087 -279.754120442008 0.0428584868778437
2455354.67401396 -286.818445555545 0.0512952000734871
2455354.6808046 -287.631066517319 0.0907896215869578
2455355.56209302 -288.967039768176 0.0415054730378827
2455355.56793016 -289.415628202987 0.139917247819117
2455355.68449291 -298.163758632419 0.0381787006617787
2455355.69058544 -297.540226594856 0.105789854834528
2455355.81047528 -305.287343424223 0.0505105118892602
2455355.81633218 -306.666140636627 0.167715371138744
2455358.72085858 -322.246918550453 0.0437713787857002
2455358.72811047 -323.195695162767 0.0709394350432812
2455359.55424592 -320.768290519491 0.0418992065871637
2455359.64487447 -327.673511620731 0.0477209762474222
2455611.88537438 446.712168017081 0.119276585820495
2455612.90196635 437.254914795709 0.041034441377816
2455612.90901329 437.120995234043 0.0719196328161432
2455612.9866601 431.195869336689 0.053271236694606
2455612.99408537 430.853745938086 0.121819003306909
2455613.8808572 430.866070414044 0.0500132695500084
2455613.88871111 430.267475856769 0.132364801392475
2455613.97445441 424.080279225589 0.0446233316001282
2455613.9809828 422.624848190164 0.126755583477078
2455614.87216398 424.291685295323 0.0455279072999184
2455614.88035572 424.231883939345 0.176385176033
2455614.92564404 419.728216441164 0.059730998856049
2455615.90544283 413.888515370621 0.174913933323
2455615.98665254 407.804666842061 0.178580995968
2455616.89155937 408.127523955315 0.041296416160186
2455616.89809399 407.434514759644 0.0901054199593674
2455617.87067407 403.609284453705 0.0414230471705714
2455617.87765931 403.296090453893 0.0709805659674994
2455619.85899259 392.152979367893 0.353625879857
2455620.87490913 381.70138229305 0.0599757664317011
2455620.95651241 374.510156380008 0.0615830694364892
2455621.9490118 365.737549202801 0.0593892965665882
2455623.88388279 352.155384196409 0.22096143859159
2455626.88889405 320.25073958554 0.119456196185963
2455626.99106657 313.242565476943 0.0482345607902565
2455627.89488621 308.761421895651 0.165472935038
2455627.9839616 302.093898067403 0.119741754585452
2455628.89004019 303.070401953396 0.0574175481541161
2455628.96376031 295.095422201433 0.0676513891448319
2455629.87223343 291.258455294589 0.0500625014822569
2455630.9724953 273.586017444708 0.171143419815
2455631.87203972 273.428051716747 0.0579240015939122
2455631.96909954 263.50527179291 0.0752545480751034
2455632.86438423 261.251413435242 0.0569756599340171
2455632.93690471 256.493208361347 0.0513726463551787
2455634.97978229 231.686354589862 0.0536189401875992
2455635.85271006 232.493930493466 0.0585750669016127
2455635.91854939 224.837774230332 0.0543663804405561
2455637.86909517 207.405440709016 0.0430747158210683
2455637.87828172 205.646023574167 0.0732561342765491
2455637.92194533 204.544202810048 0.0470941665041159
2455637.93032092 203.62948417466 0.0741292642641444
2455637.99686849 196.577164637249 0.0423132138908923
2455638.00515095 195.825631306319 0.0679859955183037
2455638.81600354 199.185921474713 0.0406177714032138
2455638.82399104 199.053272190789 0.0732561189928256
2455638.92931458 189.817313881297 0.0958655782987981
2455639.94611459 178.708784067512 0.0391067798965832
2455639.95417605 177.258059392478 0.0642581157160767
2455640.86524799 173.497039229063 0.0413871232339717
2455640.87346625 172.722583762107 0.0640708048198537
2455640.96195188 166.732934730673 0.0433369752272362
2455640.97281554 166.625273263755 0.174291925097
2455642.83536502 154.86185634822 0.172072250695
2455644.92385936 128.936589493693 0.172424031052
2455645.83576944 121.978790547185 0.0458426198886552
2455645.84260512 120.669877182707 0.165979770712
2455645.94079336 113.773164611926 0.0844715402662593
2455645.95471657 112.687190005841 0.0758997687836828
2455646.82004591 111.727058539048 0.0535113900866925
2455646.82814135 110.811164870906 0.0652509588467343
2455648.84375237 87.4588789514528 0.16304439875
2455648.94538181 79.9397207432256 0.0757707125984216
2455652.81843418 39.9227578316786 0.0396599824071252
2455652.82914987 38.0063177192459 0.0452927668951408
2455652.83633444 38.9631620945229 0.0789725178784625
2455652.90330749 31.8933131906084 0.0383017100561361
2455652.91425377 31.4102600125629 0.0402440026613381
2455652.92295544 31.462303803082 0.0466762644451954
2455653.77190911 31.0575724590196 0.0373155599015546
2455653.77962825 29.8383848719172 0.0603810337431829
2455653.79190187 28.5968188629474 0.0702798924933375
2455653.85627229 22.9860269132589 0.0577888793069596
2455653.86197117 23.0534546303193 0.0833205249021547
2455653.90488912 21.0711925799727 0.042885410481444
2455653.91553938 21.7706804856131 0.041698089110938
2455653.92489311 21.5643644940768 0.0465365495129661
2455656.75889578 2.79201516641554 0.0513984007109337
2455656.77446715 2.36288689057201 0.0529301129251279
2455656.77986112 1.26490771283229 0.0617532663423006
2455656.89196309 -10.6661207046849 0.0544815307784184
2455656.91652193 -12.0244993830584 0.16730241021
2455657.74828609 -10.3807168164244 0.0420973580729371
2455657.75983032 -11.9181827451478 0.0388541269397811
2455657.76857079 -12.4135165235465 0.0489709428522493
2455657.82414133 -16.2072058474048 0.0403415942237935
2455657.83316421 -17.0593420361206 0.0466431120623638
2455657.84261318 -18.0543908415339 0.0707678882093046
2455657.89535528 -22.8407995175613 0.0757670639360276
2455657.90200975 -22.4577235736317 0.0468882181709292
2455657.91201348 -21.9479241757252 0.0985905979615987
2455658.78090236 -22.9751656363872 0.0530511410155313
2455658.79163797 -24.434264172716 0.0504758902000196
2455658.80089896 -25.0758232842037 0.0585575827695601
2455658.85773914 -28.8882761779363 0.0580405547280874
2455658.8682409 -30.0373165018422 0.0562837463089369
2455658.87770398 -31.5529298763264 0.0638060221236985
2455658.92738581 -35.9292187536354 0.0454912308407394
2455658.93806654 -36.6896092102729 0.0458157653844773
2455658.94729589 -36.3805546107063 0.0594708443269316
2455659.75095032 -35.5651614011821 0.0446805188850014
2455659.76178524 -36.5773862609023 0.0429051263913016
2455659.82390016 -40.4966746524727 0.042265297856014
2455659.83433555 -42.5926230823477 0.0430965824217535
2455659.89813913 -47.3756071287925 0.0852590026053248
2455659.91071645 -48.7872231223892 0.0635001018714882
2455660.72461809 -46.3545291014448 0.0476730595703048
2455660.7342137 -47.3629059254307 0.0581548860017031
2455660.80521863 -51.8102088557021 0.049566915912854
2455660.81423099 -52.9410341784701 0.0524788130552528
2455660.88550113 -58.9170756579049 0.068858215431491
2455662.73522652 -71.5724855953849 0.0459739094341387
2455662.74593462 -72.1173867254946 0.0420902081091009
2455662.75520044 -72.5536483867478 0.0489609337755412
2455662.80300037 -76.8984628620091 0.0399211266944726
2455662.81371055 -77.6835459754468 0.0431757687487004
2455662.82272154 -77.7808881146941 0.058177046900353
2455662.88752423 -83.2703237083207 0.0449821022613543
2455662.89822374 -84.2062455573759 0.0456696751485913
2455662.90721066 -85.1950173167201 0.0525441565646999
2455663.7637513 -85.9546820331021 0.0492375877278245
2455663.77441199 -87.2600643582332 0.0443728978732717
2455663.78365315 -88.420212209085 0.0537872310127981
2455663.82343899 -92.7336026018762 0.0595262416109386
2455663.83370021 -94.285525411418 0.0485987151744407
2455663.84281017 -95.3275660774584 0.0570226056301948
2455663.88963772 -96.4740545080869 0.0666219320635728
2455663.90023054 -97.4318384110476 0.0579869168490812
2455663.91005574 -98.0347286423236 0.0785384296750488
2455672.74812966 -193.447710259343 0.0515410190480185
2455672.89537825 -205.216644314747 0.0525313335591966
2455673.78800769 -210.638239911544 0.0514418546392157
2455673.87712299 -217.488036434917 0.0639018299525076
2455674.74882714 -219.819679752523 0.0499941801433879
2455674.85757987 -228.491861588289 0.100980732691097
2455675.71869914 -230.550364701954 0.05383088244021
2455675.83804712 -240.636725978488 0.0500568126041859
2455676.7219851 -243.067590826124 0.0879999665289921
2455676.87401441 -256.512203168435 0.0605996569514864
2455677.71450846 -252.81802933276 0.0565702430768613
2455678.71616257 -263.053878461668 0.0707992351418166
2455679.7463855 -278.565498657262 0.0910733630470089
2455679.94945295 -294.219926807786 0.221543220427
2455680.65943054 -281.606562396267 0.0711102172629218
2455680.77489989 -292.279468162298 0.0992466550513021
2455681.69905129 -296.466216745 0.0515950438516868
2455681.79343494 -305.348775780724 0.119495289711565
2455682.69799587 -310.121479169612 0.0737584004241076
2455682.80431632 -317.543491118843 0.0408891712016544
2455683.77674706 -331.361871137143 0.0569784927203355
2455684.71578264 -334.993265842354 0.0432191085613093
2455684.80462399 -340.686680298262 0.0459436831520698
2455685.71660435 -347.365380352263 0.0500580655003858
2455685.80449717 -354.928904633005 0.0502414367897534
2455686.71927948 -360.523147700012 0.0463321339266007
2455686.79856828 -364.710649855784 0.0546735978025124
2455687.63881284 -365.241965660551 0.0501527852152387
2455687.75407768 -374.47579937739 0.0512624344398625
2455689.74844385 -396.332406602764 0.0594281853136222
2455689.83126733 -402.533357001978 0.0539669648495271
2455690.78050097 -407.090107878784 0.0632807993787427
2455690.84580233 -413.198577627041 0.0515640155641244
2455691.64719053 -409.28881866511 0.0505888827278209
2455691.75204882 -418.858203697153 0.0466203575016311
2455692.68711921 -418.996204063478 0.0551366025276341
2455692.79470323 -430.02146195128 0.0457154992915718
2455693.6255255 -425.044517475824 0.0547598190290216
2455693.8400001 -442.15282233763 0.0465789198210913
2455695.64029075 -447.736231955452 0.0698562423884623
2455695.774249 -457.997947673822 0.120506641469959
2455711.66331492 -617.213769763516 0.356567346736
2455712.62165364 -622.904015564301 0.0399279988207499
2455712.6323097 -624.605896662378 0.0375031488224511
2455712.64127072 -624.275480160753 0.053190408441944
2455727.56167995 -734.851175347275 0.0519917688623744
2455727.59528257 -738.267788259191 0.0546924039387481
2455728.56858389 -741.829098785543 0.0466679200808276
2455728.62432598 -745.716426301443 0.0514340154449807
2455729.64009242 -749.485394389018 0.0613303449115004
2455729.64935579 -751.203049795555 0.0608579255660774
2455729.71217316 -755.685420920125 0.0570055057371285
2455730.73051744 -753.204647445117 0.0855318577459184
