BJDtcb1 BJDtcb2 BJDtdb1 BJDtdb2 RvTot ZB
2456120 0.00377259741597754 2456120 0.003571408912696 -4941.66784061827 0.0000164836296202564
2456130 0.00318466229878844 2456130 0.00298331875264618 -2850.20077107104 0.00000950724641335388
2456140 0.00253504909100742 2456140 0.00233355050296077 -1308.94368529502 0.00000436616616050767
2456150 0.00184216391055437 2456150 0.00164051028127426 -307.987751696881 0.00000102733655726883
2456160 0.00112474653362877 2456160 0.000922937863495591 96.2340813438698 -0.000000321002342706933
2456170 0.000403862956214145 2456170 0.000201899245281636 -136.593237249174 0.000000455625995932074
2456180 -0.000300079477591843 2456180 -0.000502198229586358 -953.915769045643 0.00000318192050396959
2456190 -0.000967000275492105 2456190 -0.00116927406912265 -2388.97637378196 0.0000079687674257034
2456200 -0.00157637410188456 2456200 -0.00177880293804342 -4399.69565398802 0.0000146758049996976
2456210 -0.00211046981313804 2456210 -0.00231305369299241 -6904.6709061501 0.0000230315030345096
2456220 -0.00255274083572204 2456220 -0.00275547976069568 -9891.49149682267 0.0000329944641129787
2456230 -0.00288863188018786 2456230 -0.00309152585193022 -13236.6365838197 0.0000441526670554859
2456240 -0.00310794752008606 2456240 -0.00331099654040466 -16844.2923540726 0.0000561865113833937
2456250 -0.00320263516810981 2456250 -0.00340583923893702 -20646.8140628842 0.0000688703585161043
2456260 -0.00316885047063201 2456260 -0.00337220959395984 -24469.8921917981 0.0000816227744855347
2456270 -0.00300753159123898 2456270 -0.00321104576904486 -28223.7105487243 0.0000941441647231978
2456280 -0.00272232182468543 2456280 -0.00292599105889032 -31800.6941437679 0.000106075697687391
2456290 -0.00232204964572068 2456290 -0.00252587393810864 -35033.424745858 0.000116858926270447
2456300 -0.00181919854432028 2456300 -0.00202317789648182 -37865.8858698702 0.000126306999590597
2456310 -0.00122861344743698 2456310 -0.00143274786073243 -40187.3289602373 0.00013405050023052
2456320 -0.000569439307891568 2456320 -0.000773728783384413 -41898.9293239678 0.000139759784497206
2456330 0.000137969945554338 2456330 -0.0000664745928838 -42999.9579069622 0.000143432420527945
2456340 0.000872099765519614 2456340 0.000667500163721877 -43415.0129775166 0.000144816895218614
2456350 0.00160955507697909 2456350 0.00140480041177019 -43147.2000912259 0.000143923567587634
2456360 0.00232850140878776 2456360 0.00212359168045468 -42248.4150724245 0.000140925543471893
2456370 0.00300737489539899 2456370 0.00280231010456307 -40700.162008574 0.000135761127148082
2456380 0.00362561435911326 2456380 0.00342039450671465 -38597.1857938121 0.000128746353565079
2456390 0.00416616316120092 2456390 0.00396078824844421 -36017.4202142019 0.000120141181851219
2456400 0.00461330092381532 2456400 0.00440777095214889 -33000.6200498679 0.000110078219679122
2456410 0.00495461082954073 2456410 0.00474892580060544 -29692.5256723811 0.0000990436046005572
2456420 0.00518173912152104 2456420 0.00497589903708732 -26165.5990599152 0.0000872790437573823
2456430 0.0052882476295779 2456430 0.00508225249151597 -22506.3046768071 0.0000750729515577309
2456440 0.00527219805886519 2456440 0.00506604786907534 -18864.6168252002 0.0000629255884255775
2456450 0.00513505877900323 2456450 0.00492875353936298 -15289.8473262835 0.0000510014408910964
2456460 0.00488050232579815 2456460 0.00467404203812807 -11896.3923403716 0.0000396820934713826
2456470 0.00451673380917275 2456470 0.0043101184751662 -8801.08800997967 0.0000293572695880817
2456480 0.00405403166038284 2456480 0.00384726128157381 -6029.58588352402 0.0000201125335965724
2456490 0.00350499277652076 2456490 0.00329806735424792 -3702.1313648227 0.0000123489809901178
2456500 0.00288575623113354 2456500 0.00267867576648531 -1876.43881381968 0.00000625912615126456
2456510 0.00221303680202683 2456510 0.00200580129583247 -565.314873880753 0.00000188568744408091
2456520 0.00150566703805613 2456520 0.00129827649085291 138.669200907474 -0.000000462550665325523
2456530 0.000784197892126581 2456530 0.000576652304133111 244.034457363137 -0.000000814011329675068
2456540 0.0000683876816477508 2456540 -0.000139312947223712 -251.83988965289 0.000000840047449268688
2456550 -0.000620679781993784 2456550 -0.000828535452157892 -1386.93958690131 0.00000462633248399236
2456560 -0.00126259847727583 2456560 -0.00147060918946363 -3085.96832650626 0.0000102936823264121
2456570 -0.00183890544767428 2456570 -0.0020470712029031 -5334.81168223671 0.0000177950163183782
2456580 -0.00233132436272704 2456580 -0.00253964516229758 -8095.75039070385 0.0000270045165402522
2456590 -0.00272476176247306 2456590 -0.00293323760792005 -11243.0090746603 0.0000375026414929369
2456600 -0.00300693877309278 2456600 -0.00321556966614133 -14734.86155084 0.0000491502076107597
2456610 -0.0031676931930217 2456610 -0.00337647913555449 -18456.4551448923 0.0000615641076097129
2456620 -0.00320190556159141 2456620 -0.00341084655557051 -22263.9154103078 0.0000742644279940752
2456630 -0.00310762038731973 2456630 -0.00331671643473751 -26088.5021579213 0.0000870218761738206
2456640 -0.00288656894384728 2456640 -0.00309582004666928 -29767.3876766 0.000099293317367577
2456650 -0.00254587846559838 2456650 -0.00275528462567962 -33183.1239823256 0.000110686987270125
2456660 -0.00209529945986078 2456660 -0.00230486067890511 -36260.4035183475 0.000120951686911175
2456670 -0.00154863103522893 2456670 -0.00175834731472624 -38844.0332736175 0.000129569748127611
2456680 -0.000923501309119531 2456680 -0.00113337265028637 -40884.1198570225 0.000136374744480805
2456690 -0.000238682426420109 2456690 -0.000448708830181969 -42327.6366071256 0.00014118979806732
2456700 0.000484111151285123 2456700 0.000273929684339433 -43083.9910144565 0.000143712724802625
2456710 0.0012222796426473 2456710 0.00101194311227939 -43186.4094524281 0.000144054355938561
2456720 0.00195391481069806 2456720 0.00174342321700923 -42620.3824048826 0.000142166292938839
2456730 0.00265619492804895 2456730 0.00244554827149435 -41388.8755270187 0.000138058428164389
2456740 0.0033084606426639 2456740 0.00309765892401902 -39589.1194469785 0.00013205508808023
2456750 0.00389208962888306 2456750 0.00368113284921213 -37241.3175451668 0.000124223663909406
2456760 0.00438964895932623 2456760 0.00417853711996377 -34433.5187291659 0.000114857855193828
2456770 0.00478787310233732 2456770 0.00457660620482355 -31286.6020235856 0.00010436087095822
2456780 0.00507596224068878 2456780 0.00486454028673136 -27843.6115235373 0.0000928762908489755
2456790 0.00524592064706157 2456790 0.00503434363849213 -24244.0772026377 0.0000808695367601198
2456800 0.00529445438133165 2456800 0.00508272232003292 -20593.2961678397 0.0000686918420337301
2456810 0.00522044162576076 2456810 0.00500855451363284 -16950.1103131534 0.0000565394821011589
2456820 0.00502648406721134 2456820 0.004814441906114 -13464.4632513342 0.0000449126150176005
2456830 0.0047191561117233 2456830 0.00450695890341436 -10202.2121660723 0.0000340309167019548
2456840 0.00430665029201123 2456840 0.00409429803812151 -7235.26288037887 0.0000241342391621435
2456850 0.00380102630915495 2456850 0.00358851901112826 -4687.36367885707 0.0000156353622440264
2456860 0.00321677781021319 2456860 0.00300411546926862 -2578.37861191535 0.00000860054528761811
2456870 0.00256950231741864 2456870 0.00235668493453342 -985.461822001514 0.00000328714681008258
2456880 0.00187795183069157 2456880 0.0016649794065522 21.7296059881356 -0.0000000724821636044481
2456890 0.00116138480474636 2456890 0.000948257339740737 463.814548723544 -0.00000154711880284708
2456900 0.000439656798612832 2456900 0.000226374292820976 277.541974663576 -0.000000925780376581642
2456910 -0.000265818456404638 2456910 -0.000479256003234733 -534.141213733075 0.00000178170330666916
2456920 -0.000935111120461711 2456920 -0.00114870370889106 -1920.15899433346 0.00000640496097581433
2456930 -0.00154843410759074 2456930 -0.00176218173848717 -3902.69220704332 0.0000130179799487928
2456940 -0.00208674873948139 2456940 -0.00230065141400791 -6400.26527320044 0.0000213489869488326
2456950 -0.00253423834649078 2456950 -0.00274829606605567 -9340.71220375831 0.0000311572621475298
2456960 -0.00287632749557582 2456960 -0.00309054026181331 -12684.0891389423 0.0000423095671704399
2456970 -0.00310167824892847 2456970 -0.00331604606364863 -16284.090291609 0.0000543178784424558
2456980 -0.00320323387726203 2456980 -0.00341775674238432 -20058.3100877198 0.0000669073205561421
2456990 -0.00317634643002789 2456990 -0.00339102434754385 -23906.0450820029 0.0000797419829754453
2457000 -0.00302138175973706 2457000 -0.00323621473163255 -27656.1684459541 0.0000922510480432237
2457010 -0.00274286042299713 2457010 -0.00295784845118792 -31234.3417205291 0.000104186549351182
2457020 -0.00234829599387553 2457020 -0.00256343908016089 -34509.632548596 0.000115111743566931
2457030 -0.00185037033114029 2457030 -0.00206566847712286 -37345.2763352677 0.000124570433106985
2457040 -0.001264380446232 2457040 -0.00147983365327723 -39698.8789746237 0.000132421206455513
2457050 -0.000608126075725697 2457050 -0.000823734344923052 -41456.395980885 0.000138283652155402
2457060 0.0000971486144628867 2457060 -0.000118614717646664 -42566.7150622936 0.000141987277953115
2457070 0.000830056299397253 2457070 0.000614137903947052 -43034.5570672055 0.000143547830903756
2457080 0.00156808203601057 2457080 0.00135200857714036 -42800.9445360436 0.000142768583377917
2457090 0.00228814604357769 2457090 0.00207191752156598 -41915.0508437301 0.000139813560098734
2457100 0.0029693658601239 2457100 0.00275298227557296 -40422.3702589969 0.00013483451361207
2457110 0.00359128358525088 2457110 0.00337474493908022 -38332.3378594699 0.000127862915949239
2457120 0.00413570710089029 2457120 0.00391901339430146 -35767.5832408492 0.000119307815411585
2457130 0.00458793018094641 2457130 0.004371081415369 -32791.3693962535 0.000109380234629697
2457140 0.00493484151624193 2457140 0.00471783769330881 -29473.7504122523 0.0000983138488835911
2457150 0.00516746932845937 2457150 0.00495031044994255 -25962.9491336884 0.0000866030763645442
2457160 0.00528034523700356 2457160 0.0050630313047598 -22317.6875264953 0.000074443792466905
2457170 0.0052702988623005 2457170 0.00505282987823574 -18649.8418145727 0.0000622091761046661
2457180 0.00513890042316995 2457180 0.00492127638916577 -15089.1085540025 0.0000503318484216253
2457190 0.00489035118083555 2457190 0.00467257209870841 -11680.1680883753 0.0000389608470016123
2457200 0.00453152169877917 2457200 0.00431358757023898 -8551.71031946286 0.0000285254351510833
2457210 0.00408502177743357 2457210 0.00386693260383968 -5786.68994459668 0.0000193023199556164
2457220 0.00354014955007381 2457220 0.00332190533295149 -3418.56199010009 0.0000114030953710653
2457230 0.00292363492888508 2457230 0.00270523566934518 -1562.55164821161 0.00000521211126736087
2457240 0.0022533076815498 2457240 0.00203475338042669 -242.775007615009 0.000000809810257518251
2457250 0.0015472029584884 2457250 0.0013284936163368 515.109488199528 -0.00000171822030359259
2457260 0.000825568379840251 2457260 0.000606703996900968 640.442936938521 -0.00000213628768785945
2457270 0.000109213189542219 2457270 -0.000109806234266607 169.082181997139 -0.000000563997450520048
2457280 -0.000581922432165515 2457280 -0.000801096897234919 -912.683207655438 0.00000304438348364133
2457290 -0.00122694725868873 2457290 -0.00144627676573367 -2605.0488175909 0.00000868950751786723
2457300 -0.00180679425146767 2457300 -0.00202627880149873 -4819.14893475195 0.0000160749505404567
2457310 -0.00230423860412066 2457310 -0.00252387819841552 -7542.9529654196 0.0000251605828103241
2457320 -0.00270306284759284 2457320 -0.00292285748768063 -10695.7836200803 0.000035677293856673
2457330 -0.00299103390584544 2457330 -0.00321098359344496 -14153.7146097148 0.0000472117100748237
2457340 -0.00315854860656968 2457340 -0.00337865334354862 -17866.9920956587 0.0000595978705230094
2457350 -0.00319910368256395 2457350 -0.00341936347089084 -21688.7649890383 0.0000723459326953391
2457360 -0.00311139037390012 2457360 -0.0033318052155638 -25492.3733590958 0.0000850334045398027
2457370 -0.00289699505253841 2457370 -0.00311756494950311 -29196.0682781127 0.0000973876009853214
2457380 -0.00256189756387237 2457380 -0.00278262251800958 -32630.5211362819 0.000108843702586681
2457390 -0.00211683313968381 2457390 -0.00233771315269861 -35707.7790868923 0.000119108330226547
2457400 -0.00157480394205112 2457400 -0.00179583901544697 -38341.6553327838 0.000127893995694794
2457410 -0.000952958026255743 2457410 -0.0011741481612702 -40399.9310114974 0.000134759664339179
2457420 -0.000271023317519652 2457420 -0.000492368515084416 -41865.0722974662 0.000139646849613095
2457430 0.000450452704168877 2457430 0.000228952443440712 -42679.3692411625 0.000142363051845562
2457440 0.00118850464026711 2457440 0.000966849316118532 -42794.6915315571 0.000142747725600079
2457450 0.00192064339232635 2457450 0.00169883300484905 -42265.8195647544 0.000140983598609257
2457460 0.00262517830799717 2457460 0.00240321285761914 -41080.0992351537 0.000137028461320243
2457470 0.00328039093959539 2457470 0.00305827042708138 -39285.3097083586 0.000131041687874478
2457480 0.00386766701613133 2457480 0.00364539144253472 -36979.9589381417 0.000123351865436661
2457490 0.00437027140317607 2457490 0.00414784076980971 -34192.4650461656 0.000114053786657187
2457500 0.00477359383627049 2457500 0.00455100814467376 -31043.555430648 0.000103550154789578
2457510 0.00506743519708004 2457510 0.00484469444895047 -27636.4582278781 0.0000921853018326368
2457520 0.00524379933492036 2457520 0.00502090353207946 -24028.4937847654 0.0000801504278828968
2457530 0.00529824665394416 2457530 0.00507519579828228 -20372.3702228598 0.0000679549124043
2457540 0.00523062423798809 2457540 0.00500741833139792 -16747.1580723754 0.0000558625062955231
2457550 0.00504280694356663 2457550 0.00481944598791184 -13229.5496595724 0.0000441290276207429
2457560 0.00474080578911657 2457560 0.00451728978616759 -9961.98277530436 0.0000332295977082397
2457570 0.00433376979728454 2457570 0.00411009874866997 -6987.62865502634 0.0000233082202989454
2457580 0.00383254892268671 2457580 0.00360872282986689 -4394.50778687735 0.0000146585001377098
2457590 0.00325181997499249 2457590 0.00302783883920022 -2280.91589913093 0.00000760831648116689
2457600 0.00260773643916526 2457600 0.00238360026138287 -655.226608182971 0.00000218560070708307
2457610 0.0019177921197793 2457610 0.00169350090071786 398.112904350788 -0.00000132796170726479
2457620 0.00120208636141607 2457620 0.000977640101475006 846.352631025435 -0.00000282312849586575
2457630 0.000480399644521115 2457630 0.000255798343793177 709.775890450741 -0.00000236755752691664
2457640 -0.000226702940664954 2457640 -0.000451459282405899 -66.9562797076302 0.000000223342108585101
2457650 -0.000898093455334818 2457650 -0.00112300483864249 -1442.45695392089 0.00000481151848696904
2457660 -0.00151466074328966 2457660 -0.00173972716901411 -3372.85159292862 0.0000112506218983288
2457670 -0.00205749448206527 2457670 -0.00228271595134975 -5856.08401451033 0.000019533793657045
2457680 -0.00250963757809797 2457680 -0.00273501409234865 -8781.84823757611 0.0000292930926153456
2457690 -0.00285751497039647 2457690 -0.00308304653123001 -12086.8180831284 0.0000403172853772338
2457700 -0.00308914018715034 2457700 -0.00331482679636926 -15696.9480810616 0.0000523593828403168
2457710 -0.00319677143767674 2457710 -0.00342261309720359 -19456.8609658081 0.0000649011022345602
2457720 -0.00317668916971452 2457720 -0.00340268588152952 -23292.7250820556 0.0000776961676669519
2457730 -0.00302804923658824 2457730 -0.00325420100268471 -27073.5774254213 0.0000903077335768776
2457740 -0.00275538651118469 2457740 -0.00298169333348562 -30644.1530496386 0.000102217891851164
2457750 -0.00236672060183459 2457750 -0.00259318248213863 -33939.0731973433 0.000113208562429357
2457760 -0.00186180684038115 2457760 -0.00208842378049075 -36814.991589134 0.000122801593591571
2457770 -0.00127979620722141 2457770 -0.00150656820833197 -39171.8113743078 0.000130663098183437
2457780 -0.000626819628459426 2457780 -0.00085374669167129 -40975.1503965209 0.000136678389676237
2457790 0.0000768897103382691 2457790 -0.000150192415761519 -42121.4003332429 0.000140501867906373
2457800 0.000808821145020598 2457800 0.000581583955595296 -42603.0577709102 0.000142108504180283
2457810 0.00154711390987686 2457810 0.00131972165702741 -42427.0872497266 0.000141521529703481
2457820 0.0022689910975935 2457820 0.00204144378157443 -41561.8527094284 0.000138635417937794
2457830 0.00295245837668757 2457830 0.00272475599809444 -40089.9670046018 0.000133725735704138
2457840 0.003578044904624 2457840 0.00335018746435425 -38050.9080677707 0.00012692416721094
2457850 0.00412704439964342 2457850 0.00389903189888455 -35487.533855972 0.000118373671214811
2457860 0.00458406623598979 2457860 0.00435589867616793 -32534.444486764 0.000108523225380019
2457870 0.00493697796259617 2457870 0.00470865534532558 -29245.17863414 0.0000975514155000523
2457880 0.00517566371574281 2457880 0.00494718604279457 -25719.4589062558 0.0000857908803905127
2457890 0.00529463418803888 2457890 0.00506600146126921 -22094.7566258595 0.0000737001750252819
2457900 0.00529132773712554 2457900 0.00506253995843036 -18424.5363391656 0.0000614576379341925
2457910 0.00516595224444767 2457910 0.0049370094157197 -14839.7526473011 0.0000495000866476136
2457920 0.00492333204160505 2457920 0.00469423416466218 -11443.1934653981 0.0000381703847446291
2457930 0.00457031835215384 2457930 0.00434106542870774 -8283.53722041543 0.0000276309059796809
2457940 0.00411684632453115 2457940 0.00388743835613945 -5493.3900971677 0.0000183239769733223
2457950 0.00357637369490636 2457950 0.00334681068291802 -3123.26579220303 0.0000104180932803954
2457960 0.00296337181475538 2457960 0.00273365376029499 -1217.16046320181 0.00000406001028618874
2457970 0.00229520395203659 2457970 0.0020653308559595 122.752993863268 -0.000000409459913308652
2457980 0.00159092174013117 2457980 0.00136089360299735 900.740271984329 -0.0000030045461383299
2457990 0.000869653106282151 2457990 0.000639469928354969 1080.70434283717 -0.00000360484166295194
2458000 0.000152520391625514 2458000 -0.000077817827159155 620.883129103295 -0.00000207104319183138
2458010 -0.000539891397078652 2458010 -0.000770384657104111 -424.908035343249 0.00000141734064351695
2458020 -0.00118782293123451 2458020 -0.00141847123319043 -2072.91687423961 0.00000691450641576719
2458030 -0.00177123470095872 2458030 -0.0020020380458455 -4284.60582781426 0.0000142919066623559
2458040 -0.00227285712952177 2458040 -0.00250381551860757 -6966.46503872006 0.0000232376260737022
2458050 -0.0026771731528028 2458050 -0.00290828658759637 -10097.6334535314 0.0000336820796656978
2458060 -0.00297064821772934 2458060 -0.0032019166999493 -13560.7034089743 0.00004523363762865
2458070 -0.00314423276388907 2458070 -0.00337565629539433 -17240.4964713777 0.0000575081060624205
2458080 -0.00319141515693789 2458080 -0.00342299373968836 -21070.3349971982 0.0000702830722886238
2458090 -0.00310969688703579 2458090 -0.00334143052303008 -24883.9456994088 0.0000830039083218326
2458100 -0.00290159426462481 2458100 -0.00313348295582255 -28575.2337372124 0.0000953167198662896
2458110 -0.00257236782245986 2458110 -0.00280441157073909 -32045.8885050435 0.000106893578040057
2458120 -0.00213209405387709 2458120 -0.00236429286095962 -35135.1291400232 0.000117198175612621
2458130 -0.00159472699263821 2458130 -0.0018270808600295 -37782.8178940027 0.000126029914648496
2458140 -0.000976245615658387 2458140 -0.00120875454461612 -39893.8862773269 0.000133071680800345
2458150 -0.000296499121057017 2458150 -0.00052916311253113 -41370.4549435655 0.000137996983711863
2458160 0.000423346394122294 2458160 0.000190527339510062 -42220.618772234 0.000140832824994663
2458170 0.00116153047643221 2458170 0.000928556358397518 -42387.1186355043 0.000141388208757087
2458180 0.00189469877440829 2458180 0.0016615695930289 -41867.2225175777 0.000139654021975355
2458190 0.00260110290816863 2458190 0.00236781866385954 -40728.3418926006 0.000135855125123263
2458200 0.00325984764122345 2458200 0.00302640833472362 -38965.718544032 0.000129975646498859
2458210 0.00385103590785413 2458210 0.00361744154021104 -36666.0588236299 0.000122304807359863
2458220 0.0043584543781132 2458220 0.00412470495062571 -33922.6962855857 0.000113153934931831
2458230 0.00476764747837452 2458230 0.00453374299256563 -30777.8813329666 0.000102663961389471
2458240 0.00506720323958337 2458240 0.00483314369715305 -27373.6191052357 0.0000913085648913681
2458250 0.00525003049418209 2458250 0.00501581589694021 -23794.6036885406 0.0000793702544996666
2458260 0.00531110956781641 2458260 0.00507673991765073 -20116.5281097522 0.0000671015149745768
2458270 0.00524958726389173 2458270 0.00501506256270318 -16492.2930617916 0.0000550123681289927
2458280 0.00506828431677561 2458280 0.00483360456642143 -12979.6496580055 0.0000432954509416161
2458290 0.00477207808538048 2458290 0.00453724328764226 -9673.97793465261 0.0000322689169673929
2458300 0.00437015466473146 2458300 0.00413516482124838 -6698.92130541612 0.0000223451962404475
2458310 0.00387398176165177 2458310 0.00363883687388517 -4083.67356992681 0.0000136216687943724
2458320 0.00329693183798139 2458320 0.00306163190718529 -1928.0172280036 0.00000643117322185471
2458330 0.00265587761455267 2458330 0.00242042264171948 -298.23189984206 0.000000994794538300425
2458340 0.0019683428912575 2458340 0.0017327328771079 799.935206207453 -0.00000266829663275736
2458350 0.00125341510904023 2458350 0.00101765005399895 1283.51613779999 -0.00000428134899177479
2458360 0.000531991733296431 2458360 0.000296071637464191 1157.30845587831 -0.00000386036547950219
2458370 -0.000175956866418944 2458370 -0.000412032003251072 435.884561794726 -0.00000145395439465901
2458380 -0.000849648215227226 2458380 -0.00108587839359041 -918.642404924628 0.00000306426122609338
2458390 -0.00146885151908133 2458390 -0.00170523673982042 -2831.02357778544 0.00000944327818208635
2458400 -0.00201565469373281 2458400 -0.00225219495797038 -5265.27476256299 0.0000175630661214399
2458410 -0.00247264134387207 2458410 -0.00270933665300074 -8188.91805682582 0.0000273152904227691
2458420 -0.00282548771559871 2458420 -0.0030623380712332 -11471.380481678 0.0000382644065104465
2458430 -0.00306321131236033 2458430 -0.00330021671628563 -15054.837021757 0.0000502175308951802
2458440 -0.00317696315424796 2458440 -0.00341412360838629 -18831.8654947968 0.0000628163417466521
2458450 -0.00316289128046218 2458450 -0.00340020678679548 -22648.5408399749 0.0000755474003284462
2458460 -0.0030207591058911 2458460 -0.00325822966640495 -26434.375707445 0.000088175586149819
2458470 -0.00275373972781217 2458470 -0.00299136534444299 -30036.1883245031 0.000100189939816642
2458480 -0.00237038007209517 2458480 -0.00260816074664683 -33323.8732063649 0.000111156476145791
2458490 -0.00188199003951072 2458490 -0.00211992577361173 -36235.2385102784 0.000120867745479702
2458500 -0.00130344328523658 2458500 -0.00154153408028485 -38626.7198849039 0.000128844868688804
2458510 -0.000653451198226827 2458510 -0.000891697055330119 -40438.7450606377 0.000134889134071003
2458520 0.0000483856415101507 2458520 -0.000190015278452033 -41639.1996081713 0.000138893419420749
2458530 0.000780050412136086 2458530 0.000541494428852524 -42146.6323770773 0.000140586032945089
2458540 0.00151856992295967 2458540 0.00127985887624844 -41992.9412469532 0.000140073374517491
2458550 0.00224218547762474 2458550 0.00200331936771694 -41183.1082226786 0.000137372062317453
2458560 0.0029285900944227 2458560 0.00268956892189529 -39720.5591212759 0.000132493523640531
2458570 0.00355752535556652 2458570 0.00331834912131057 -37710.9831266894 0.000125790299656869
2458580 0.00411133528962418 2458580 0.00387200399480453 -35186.9562857115 0.000117371052362203
2458590 0.00457362103980288 2458590 0.00433413468583862 -32227.2030619162 0.000107498378301152
2458600 0.00493209100576539 2458600 0.00469244959426622 -28966.9171118525 0.0000966232349709495
2458610 0.00517734372002091 2458610 0.00493754725274227 -25452.9040338233 0.0000849017490420767
2458620 0.00530254503115369 2458620 0.00506259350995701 -21811.9034058589 0.0000727566782412481
2458630 0.00530564398459571 2458630 0.0050655374113742 -18162.8174439963 0.0000605846376695585
2458640 0.00518695845760546 2458640 0.00494669683424742 -14559.3252660471 0.000048564681590646
2458650 0.00495010743018874 2458650 0.00470969075852636 -11144.1376826127 0.0000371728420286432
2458660 0.00460289269763543 2458660 0.0043623209793799 -7991.24035587716 0.0000266559085881912
2458670 0.00415468190076752 2458670 0.00391395513748482 -5158.45015589526 0.0000172067375887597
2458680 0.00361828903972908 2458680 0.00337740723278649 -2772.11806078231 0.00000924679052727306
2458690 0.00300918951824074 2458690 0.00276815266876559 -853.693849473445 0.00000284761616475837
2458700 0.00234366822300638 2458700 0.00210247633187349 539.817202263966 -0.00000180063636645578
2458710 0.00164090815603017 2458710 0.00139956122381695 1329.92373715166 -0.0000044361480806554
2458720 0.000920712975325378 2458720 0.000679211002302147 1541.82241421163 -0.00000514296598552733
2458730 0.000202989413419486 2458730 -0.0000386676004520711 1131.40987029514 -0.00000377397709683258
2458740 -0.000490832461176267 2458740 -0.000732644516266751 93.7309848575677 -0.000000312652911560463
2458750 -0.00114088494161907 2458750 -0.00138285203860713 -1509.0361279222 0.00000503360270631692
2458760 -0.00172802020808068 2458760 -0.00197014234794187 -3688.81133425237 0.0000123045501506658
2458770 -0.00223370896029438 2458770 -0.00247598614429154 -6366.46235972125 0.0000212362325663351
2458780 -0.00264291587640983 2458780 -0.00288534810603893 -9452.87318831295 0.0000315313909208248
2458790 -0.00294230834581865 2458790 -0.00318489562278238 -12910.4120704684 0.0000430644992092111
2458800 -0.00312159283502167 2458800 -0.00336433516118233 -16590.2219987952 0.000055339023901646
2458810 -0.00317513939512841 2458810 -0.00341803677243559 -20392.5230302577 0.0000680221349339538
2458820 -0.003099862285246 2458820 -0.00334291471569713 -24228.9121584901 0.0000808189516178226
2458830 -0.00289747551953967 2458830 -0.00314068300510562 -27924.30932603 0.0000931454697437051
2458840 -0.00257419298801067 2458840 -0.00281755553056595 -31396.0043096056 0.000104725797703709
2458850 -0.00213893593324153 2458850 -0.00238245353452233 -34529.332812165 0.000115177456572857
2458860 -0.00160558088698108 2458860 -0.00184925354850843 -37183.8218350319 0.000124031878864117
2458870 -0.000990779480212594 2458870 -0.00123460720324934 -39324.4836268681 0.000131172358001308
2458880 -0.000313093190811315 2458880 -0.00055707597633249 -40851.6370297093 0.000136266393431783
2458890 0.000405632809251465 2458890 0.000161494960609529 -41709.5402700536 0.000139128050613113
2458900 0.00114350643116954 2458900 0.000899213519109952 -41923.6548855902 0.000139842260093115
2458910 0.00187813490760953 2458910 0.00163368693218261 -41443.6722717519 0.000138241210430157
2458920 0.00258658290265955 2458920 0.00234197986427124 -40312.9733220254 0.000134469604709087
2458930 0.00324843372448037 2458930 0.00300367562385316 -38600.7735686377 0.000128758321093714
2458940 0.00384410320266911 2458940 0.00359919004082915 -36317.9335827333 0.00012114358654991
2458950 0.00435612652057016 2458950 0.00411105829881441 -33583.6781621132 0.000112023092195712
2458960 0.00477096829832441 2458960 0.00452574501815968 -30477.7490265023 0.000101662827777016
2458970 0.0050767753854443 2458970 0.0048313970485612 -27064.0636014444 0.0000902759988760105
2458980 0.00526560605835196 2458980 0.00502007266656423 -23494.6131490528 0.0000783695937709439
2458990 0.00533344901481325 2458990 0.00508776056999683 -19833.2207896791 0.000066156503475745
2459000 0.00527839057284455 2459000 0.00503254707690505 -16179.4901987171 0.0000539689700890245
2459010 0.00510310540179245 2459010 0.00485710685659401 -12674.2943354661 0.0000422768952228481
2459020 0.00481317259488773 2459020 0.00456701900220798 -9357.66712878277 0.0000312138176897792
2459030 0.00441644615369981 2459030 0.00417013751519461 -6344.71512278516 0.0000211636915922186
2459040 0.00392497755679852 2459040 0.00367851387393687 -3731.14300900056 0.0000124457534185218
2459050 0.00335225592182873 2459050 0.00310563719587047 -1538.03290562543 0.0000051303255454993
2459060 0.00271400694269086 2459060 0.002467233174652 126.507915612531 -0.000000421984984066981
2459070 0.00202881424712955 2459070 0.00178188543773797 1232.71929824874 -0.00000411190897353642
2459080 0.00131523743032427 2459080 0.00106815358002006 1770.96850008896 -0.00000590731505356601
2459090 0.00059362565608902 2459090 0.000346386764996779 1668.60418808711 -0.00000556586446243124
2459100 -0.000114924643525396 2459100 -0.000362318575608197 966.020189292925 -0.00000322229650384642
2459110 -0.000790620853603394 2459110 -0.00103816982718616 -331.88360207616 0.00000110704453437638
2459120 -0.00141296678025081 2459120 -0.00166067079616075 -2234.86315842834 0.00000745470107332835
2459130 -0.00196325742280899 2459130 -0.00221111648216334 -4642.03785970424 0.0000154841715854781
2459140 -0.00242516086535384 2459140 -0.00267317496952306 -7524.92299480982 0.0000251004413019951
2459150 -0.00278334991652779 2459150 -0.00303151906711999 -10813.00753661 0.0000360683107532012
2459160 -0.00302663605865312 2459160 -0.00327496025744989 -14368.3140109843 0.000047927536625969
2459170 -0.00314692519274938 2459170 -0.00339540444165782 -18134.2653476587 0.0000604893981277499
2459180 -0.00313897473297161 2459180 -0.00338760903398009 -21969.7059005832 0.0000732830507049753
2459190 -0.00300297905364699 2459190 -0.00325176840874089 -25736.3899294932 0.0000858473562049822
