BJD RV eRV
2453281.67206528 -3.33685378961536 0.283707519305
2453281.6728847 -2.386725533142 0.276626527723
2453281.673698 -5.30760839941922 0.270684412686
2453281.67453158 -2.55894585013493 0.271912738301
2453281.67534773 -3.35714027350787 0.283981515028
2453281.67617413 -3.38766583960023 0.280927340903
2453281.67698904 -3.6307649518003 0.27867126788
2453281.67781515 -2.99448226695904 0.287600946736
2453281.67863298 -1.77357178908278 0.273689233963
2453281.67944569 -2.77838717765144 0.275402622845
2453281.68043065 -3.60959774928324 0.286743123335
2453281.68126305 -3.31101516040553 0.291617054101
2453281.6820885 -0.920381494489902 0.277854671711
2453281.68290536 -2.58379285959882 0.289283430688
2453281.68373787 -3.15828717943577 0.278961452855
2453281.68455313 -2.70793710912039 0.29044215696
2453281.68535932 -0.877567904755324 0.273719411739
2453281.68619429 -2.87632784274865 0.276009323726
2453281.68702309 -1.87819614371938 0.262585800552
2453281.68784097 -3.29722587778269 0.262857276173
2453281.68867051 -3.23134399006267 0.263794543941
2453281.68949353 -0.374007630985943 0.260410738183
2453281.69030994 -5.03962137214057 0.265706357175
2453281.69114117 -3.02387722078083 0.269645024143
2453281.69195041 -3.5056593706513 0.265912044104
2453281.69276648 -2.80215360016791 0.265097824077
2453281.6935928 -2.62461285860627 0.265486042857
2453281.69440379 -1.74596286914402 0.260479949695
2453281.695217 -1.20424984813599 0.270049564631
2453281.69605425 -1.35713835614615 0.262549312151
2453281.69687089 -3.28858401131356 0.269955858236
2453281.69770802 -3.32045490249584 0.272176535336
2453281.69851426 -1.77937196415769 0.271642230927
2453281.69935264 -3.04553419219519 0.284548430873
2453281.70015344 -3.84883725627196 0.291016206258
2453281.70101224 -1.70595818639003 0.293379045254
2453281.7018314 -2.07770609060572 0.275177045263
2453281.70264746 -3.06797166517708 0.283039176184
2453281.70347156 -0.929380694206429 0.27591933437
2453281.70430325 -4.13051674403914 0.274084061736
2453281.70512661 -1.84073206846051 0.289907721652
2453281.70594731 -3.20710400778626 0.279988618036
2453281.70677283 -0.211652287992365 0.264058037469
2453281.70757941 -4.28383178200784 0.272245451345
2453281.70842175 -4.88617922391995 0.274874956242
2453281.70922825 -1.72114271958571 0.263105282038
2453281.71005345 -3.34635227735771 0.265631036506
2453281.71087786 -3.46491059864729 0.261808294214
2453281.71168653 -2.74456553179652 0.269534419702
2453281.71253558 -1.29647407981247 0.261036261089
2453281.71335212 -6.6231749454887 0.268471654073
2453281.71415845 -2.58323955221249 0.260929546491
2453281.71499521 -3.88089060841867 0.272430869257
2453281.71580934 -2.14810060872514 0.265318982954
2453281.71662462 -3.47573996636402 0.263790702769
2453281.71743177 -3.44464298659204 0.266436381156
2453281.71828256 -2.94334956230614 0.265787802969
2453281.71908626 -3.67192520955996 0.268499350675
2453281.71992083 -1.55534408325184 0.265926852367
2453281.72074613 -2.99883506928427 0.259271548658
2453281.72155158 -4.09419093629458 0.264304824159
2453281.72238258 -2.86470718955434 0.264578168817
2453281.72321451 -4.11829056142369 0.261871112562
2453281.72402618 -3.42048035551124 0.259290213418
2453281.7248433 -2.82356913199465 0.258968632198
2453281.72567141 -4.74683962401423 0.261415734432
2453281.72649552 -6.08341151422474 0.265396586829
2453281.72731067 -1.36844800693052 0.260283329062
2453281.72814808 -4.70011800135717 0.258925174575
2453281.72897236 0.0896530032268856 0.258607291905
2453281.72978589 -6.57741974686087 0.263061337535
2453281.73061122 -6.91222649522524 0.261721006376
2453281.73145518 0.662680778918912 0.273029854222
2453281.73227785 -0.698606683620255 0.262790278102
2453281.73291382 -1.65826511387513 0.261844995243
2453281.7339285 -2.34281671165172 0.263226611778
2453281.73474445 -0.192063495961065 0.257316319985
2453281.73558178 -4.26821326332538 0.266244912341
2453281.73637845 -3.95517804869496 0.268153147484
2453281.73721652 1.3214945969421 0.257508628744
2453281.73803245 -3.11784658072838 0.260819794675
2453281.73885327 -1.5415878845788 0.259125229048
2453281.73967953 0.529341588535772 0.260098454749
2453281.74050344 -2.98249219853869 0.26232901952
2453281.74132831 -2.12862335019963 0.25790674238
2453281.74215524 -1.57068371824516 0.261119842373
2453281.74298258 0.28256320192304 0.259993562868
2453281.74379725 -1.54493871593286 0.260399954076
2453281.74462868 -3.14532216636917 0.2610671023
2453281.74543237 -0.877264424440909 0.258928714197
2453281.74626178 -0.923964246312607 0.264093815454
2453281.74707866 -0.899840290836437 0.258376090003
2453281.7479084 1.04392673817756 0.265842725008
2453281.74872851 -0.611300144366851 0.259238850755
2453281.74955337 -1.20596096052986 0.257859260098
2453281.75037207 -2.80439778347773 0.258311805101
2453281.75119338 -0.614799454087461 0.256619689271
2453281.75200956 -1.84143811451349 0.256057850733
2453281.7528374 -1.96645482831991 0.255142647681
2453281.75365652 -0.889324954344829 0.255521654359
2453281.75445789 -1.89911614857874 0.254084901943
2453281.75530331 -2.76490363862467 0.255303110067
2453281.7567496 -2.57976969853325 0.258551175016
2453281.75883305 -2.5833349098657 0.255550391691
2453281.75978496 -3.04666879850447 0.261706708592
2453281.76128171 -4.22046211083716 0.255873759614
2453281.76214716 -0.397958145363646 0.257239288777
2453281.76346866 -5.40877737875644 0.263988311429
2453281.76422743 -2.9456266964271 0.257914414368
2453281.76670167 -1.63573344816677 0.259420785359
2453281.76765867 -4.39269883666702 0.259386066475
2453281.76834968 -2.2126843342844 0.264322524247
2453281.76917534 -2.3662060304282 0.257325908325
2453281.76999199 -2.73165859871142 0.257555804373
2453281.77081624 -3.03164871982153 0.260780329132
2453281.77246309 -3.45303063254551 0.260011605256
2453281.7732978 -3.2252225944826 0.260307521989
2453281.7741245 -3.36354161785721 0.259526493584
2453281.77494859 -5.60641189187982 0.261149473983
2453281.77577404 -3.69652898211416 0.258324047241
2453281.77659865 -5.01000088831415 0.261348695886
2453281.77741679 -4.56757259271581 0.262434762751
2453281.77825058 -3.20045243696495 0.262333494818
2453281.77907523 -1.56990764340435 0.259854622017
2453281.77988686 -4.21161285395965 0.26102010653
2453281.78072562 -3.67778343132522 0.259936423107
2453281.78155145 -3.86404375666643 0.263634356625
2453281.78237528 -4.83579536808202 0.26657065979
2453281.78320464 -3.03915574699568 0.264262244396
2453281.784154 -4.17721124051877 0.263636757251
2453281.78485333 -3.41092591796678 0.266619205688
2453281.78569163 -3.27738815733619 0.26027992404
2453281.78651067 -5.43986853389424 0.265206161173
2453281.78731531 -2.25738317645937 0.265174046396
2453281.78814678 -3.99368985993533 0.262144979636
2453281.78898311 -3.1330816052191 0.262434664323
2453281.78981674 -3.41885724509348 0.275905328064
2453281.79063909 -4.50656190016707 0.273252361847
2453281.7914687 -4.18436982116691 0.273767572059
2453281.79227848 -3.12928810132735 0.278953850243
2453281.7931278 -2.1117643499133 0.269450970717
2453281.79392848 -3.65161073412855 0.263746865549
2453281.79474744 -3.00857156839038 0.267720527813
2453281.79558406 -1.38142313821845 0.266706966643
2453281.7964057 -4.33023304954395 0.261819563318
2453281.79724677 -2.82801432972428 0.265319451643
2453281.79807627 -3.91775524516106 0.282754062866
2453281.79889965 -3.31817227657302 0.266439304676
2453281.79973469 -3.6614438223819 0.270241230119
2453281.80056178 -3.19831599282315 0.26753613675
2453281.80136253 -2.92143257901853 0.277402208369
2453281.80219167 -4.86013543428135 0.275820806839
2453281.80302475 -3.6572477527593 0.268441217267
2453281.80384649 -1.35512868943033 0.275741951089
2453281.804678 -3.04147771419048 0.270549754754
2453281.80548908 -4.80029709169776 0.271673189881
2453281.80631994 -1.66196908475285 0.286226367445
2453281.80715926 -2.3778001565538 0.272387284741
2453281.8079741 -3.19982533973098 0.270562586247
2453281.80880636 -4.25205308653358 0.27287837964
2453281.80963297 -4.22637568330629 0.269583397836
2453281.81044148 -2.5071960666246 0.277603786804
2453281.81128153 -3.22022688520019 0.271744158868
2453281.81210336 -3.81561997492281 0.263904231304
2453281.81290025 -2.83325404144398 0.284604207401
2453281.81374051 -4.29533464436599 0.276264171359
2453281.8145531 -1.1604189103914 0.283978609902
2453281.81540876 -2.32553401051564 0.277423867411
2453281.81622363 -1.46790630656369 0.295098242558
2453281.81705767 -5.99755757326193 0.275092656198
2453281.81787614 -2.77265024149847 0.275475010001
2453281.81869996 -1.81338991697794 0.266986538281
2453281.8195141 -1.97650925285097 0.262292730763
2453281.82032206 -3.35489708869954 0.296226853865
2453281.82117213 -3.04660216463708 0.26630694684
2453281.8219905 -1.95861153645001 0.270449267962
2453281.82282039 -3.41363364265544 0.266255385898
2453281.82364835 -2.47065973980034 0.26547713603
2453281.82447337 -5.53209542826153 0.272119527381
2453281.82530133 -1.34401075246615 0.263616784785
2453281.82614543 -2.28855610952587 0.26911475713
2453281.82694587 -4.17971813167696 0.265346551118
2453281.82777478 -2.73788693464985 0.261956934495
2453281.82859302 -4.2254774907592 0.272174989537
2453281.8294523 -3.89202102674835 0.265685209279
2453281.83026964 -1.4771731401047 0.265658667702
2453281.83108918 -3.54972172960152 0.270239591861
2453281.83193512 -4.82157992161729 0.278964040543
2453281.83275152 -1.91177674938945 0.266496275509
2453281.83356807 -2.32576802785752 0.275711324993
2453281.83439142 -5.00792229115223 0.274258921087
2453281.83521871 -3.72399221952628 0.269391521424
2453281.83604794 -2.52842570926714 0.269879377693
2453281.83687003 -5.0686974686032 0.273522581247
2453281.83770703 -1.42455798172614 0.271818203026
2453281.83852716 -2.70709756235965 0.267048144006
2453281.83934649 -4.4918547543507 0.267264779882
2453281.84016698 -2.22085553666011 0.262380123197
2453281.84099586 -1.79885594599136 0.279673097895
2453281.84179121 -2.45891640307445 0.295752686495
2453281.84264377 -4.22943225392737 0.300307804085
2453281.84344721 -2.73238950764244 0.288605851193
2453281.84427182 -1.64783262038418 0.304474005475
2453281.84509402 -3.95104285486559 0.295772993438
2453281.84592979 -2.75544375992513 0.271989348992
2453281.84676046 -2.09415563543507 0.28813370468
2453281.84757097 -4.8280560210419 0.273481464763
2453281.84839246 -2.35988899356107 0.267087844916
2453281.84922625 -2.64299917897324 0.273775412867
2453281.85004915 -2.32674087562555 0.286161378558
2453281.8508746 -3.89352574723807 0.267619555345
2453281.85168951 -3.83420629673719 0.272142584636
2453281.85251992 -3.02588289346249 0.279124066323
2453281.85335679 -3.35648059158575 0.278874265178
2453281.85417405 -4.25671023454379 0.266230257658
2453281.85499274 -3.60871902766803 0.263918352341
2453281.85581494 -2.64536261760441 0.276551643081
2453281.85664861 -2.67898412886598 0.26532322489
2453281.85744087 -1.7684448423588 0.273345744649
2453281.85828934 -4.21402152505652 0.269636598567
2453281.85911094 -3.78151075834376 0.274700253256
2453281.85994576 -4.11013297204727 0.278442040704
2453281.86076911 -4.40036499295775 0.293199336466
2453281.86158499 -3.67622166266892 0.301837031534
2453281.86242198 -3.2818271643041 0.28058262749
2453281.86323564 -3.01784346104478 0.27672395217
2453281.86405912 -2.03098280376707 0.284889946673
2453281.86487388 -2.74537299312124 0.273316191897
2453281.86570557 -4.35908361600332 0.274480568972
2453281.86652989 -3.90977509091954 0.284663903855
2453281.86735463 -6.09738778439214 0.288229733291
2453281.86816492 -2.5436285484675 0.279136670189
2453281.86901663 -3.94444470429926 0.277987314643
2453281.86983791 -4.58868947036217 0.269743847627
2453281.87066242 -4.77147927634405 0.270650068693
2453281.8714802 -4.12792211718306 0.2728034694
2453281.87229128 -2.00762999715425 0.27570565126
2453281.87312255 -3.41439324209296 0.27411473387
2453281.87394136 -3.72694750799837 0.29278412927
2453281.87476136 -2.68111558046076 0.294645723763
2453281.87559332 -3.1000567699225 0.287981998854
2453281.87641241 -3.26167461382693 0.302743420664
2453281.87723066 -2.39664865366785 0.304840470508
2453281.87806236 -3.92049598723406 0.314259603249
2453281.88191811 -4.80481844241922 0.335603730087
2453281.88272976 -3.42867026331305 0.325183130874
2453281.88354862 -3.26008725003703 0.302322577707
2453281.88439153 -3.60148372821141 0.318132650196
2453281.88519062 -2.8606468506473 0.294263502996
2453281.88604291 -2.64942205784155 0.314213495379
2453281.88684669 -3.88330160938494 0.308418575629
2453281.88767248 -3.90606283242187 0.331653268198
2453281.888489 -3.73410672103228 0.31493832569
2453281.88931748 -4.64693059720003 0.290807907327
2453281.89014255 -3.77327691613073 0.29972813034
2453281.89096802 -2.99727469853588 0.278985630317
2453281.89180536 -4.69725221261206 0.305314000492
2453281.8926291 -4.15849474636207 0.292687832259
2453281.89345141 -3.51400820786512 0.289437315893
2453281.89427952 -4.04320441342134 0.284959350405
2453281.89510007 -3.29441470750771 0.299746968873
2453281.89591301 -2.9689235199462 0.284322309141
2453281.89674076 -2.83185539594979 0.276982848644
2453281.89755743 -3.46469914761792 0.283529186661
2453281.8983912 -3.66065965961889 0.288919053044
2453281.89920752 -4.02925144181472 0.298485395884
2453281.90003355 -2.24197151564886 0.284117660916
2453281.9008451 -4.20236272880629 0.279819936814
2453281.90168095 -3.96920883746998 0.27828015108
2453281.90249595 -3.2409807380759 0.287999587758
2453281.90332834 -2.7066694680675 0.298378353489
2453281.90415196 -2.21081219559665 0.281897512297
2453281.90497394 -4.61546337011623 0.300715853004
2453281.90579324 -1.24008512146565 0.28821799095
2453281.90663176 -3.30904000881992 0.301426197245
2453281.9074586 -2.66415439937646 0.283081988797
2453281.90827545 -1.58235126809723 0.292898415975
2453281.90910936 -2.7705655201521 0.296108330145
2453281.90993698 -2.89044932947036 0.287033189895
2453281.9107461 -2.39854798509168 0.296179364149
2453281.9115798 -2.47143994181533 0.289814782607
2453281.91239957 -1.75379261457283 0.281350011851
2453281.91321758 -1.67800225113297 0.288452188601
2453281.91403401 -0.589865441163056 0.308463528894
2453281.91485078 -2.87804884038633 0.293180249853
2453281.91570141 -0.928733460368676 0.300497302258
2453281.91650548 -2.917171639564 0.282822901574
2453281.91732295 -1.36925313839811 0.291610747595
2453281.91816204 -0.518316113553738 0.309464639713
2453281.91898319 -2.35936750534711 0.288907837969
2453281.91980077 -1.79527312759683 0.311104879207
2453281.92063893 -1.49392480062124 0.323192450413
2453281.92145579 -1.19210927106815 0.314734868169
2453281.92228007 -1.79931932094678 0.333448801875
2453281.92312407 -2.13850636393136 0.321241194356
2453281.92395098 -1.40148492419121 0.311033965012
2453281.92476149 -1.16843757381093 0.339791909236
2453281.92560592 -1.19663854330065 0.347269355703
2453282.5523286 -2.16691305964605 0.405330684034
2453282.55315104 -5.63794229133418 0.354108366228
2453282.55396204 -0.6593368705594 0.408232643742
2453282.55479582 -5.9113581812976 0.360703512361
2453282.55563169 -1.50405551126823 0.384599194122
2453282.55646003 -2.51490382747943 0.367928352018
2453282.55728119 -5.90798461720851 0.357004310262
2453282.55810579 -4.91400085965688 0.333609346628
2453282.5589185 -2.09043275945214 0.333432062644
2453282.55975458 -3.14831603059247 0.329739662838
2453282.56056791 -7.47599575829372 0.342740826108
2453282.56139331 -3.35007568587844 0.348106865986
2453282.56222512 -3.34293717527316 0.326197005096
2453282.56305382 -7.47668043624071 0.339419687921
2453282.56388034 -4.07519186394575 0.338437660811
2453282.56468713 -0.328238852629966 0.349367973968
2453282.56552902 -4.71173089946569 0.318007093241
2453282.56632862 -10.9915420035777 0.346314847543
2453282.56717131 -2.01083760897382 0.331506363882
2453282.56799409 -6.56401236082502 0.344235531008
2453282.56881634 -3.78955102285909 0.315866797394
2453282.56965231 -2.12749490136093 0.344985786139
2453282.57048235 -4.23447456032773 0.331447252487
2453282.57129057 -4.11805787542835 0.34399767056
2453282.57211821 -4.28153158231817 0.326301508037
2453282.57293645 -7.7255374532956 0.326952863013
2453282.57377339 -6.10842254551153 0.31938553074
2453282.57459742 -5.89073310285767 0.328946146242
2453282.57542528 -5.67412764207666 0.344021938461
2453282.57625017 -3.95786899842324 0.319429477426
2453282.57707077 -5.61084780346937 0.344821614222
2453282.57789738 -2.61647716987682 0.358914824629
2453282.57873196 -3.10358303939074 0.338508192926
2453282.57953797 -4.74622823666505 0.303917296255
2453282.58324661 -4.17099831490896 0.332572204743
2453282.58406442 -4.72360380942882 0.294717182283
2453282.58489392 -5.4230570626687 0.285384970652
2453282.58570601 -4.33089196594347 0.301270780122
2453282.5865295 -6.82622780367456 0.306336444195
2453282.58737056 -3.09665967429237 0.30276386642
2453282.58818315 -5.95142726791164 0.331269933699
2453282.58901477 -5.83760634151304 0.305134055648
2453282.5898396 -3.83530994925059 0.31002904694
2453282.59066681 -2.17346684311224 0.307904062757
2453282.59150522 -3.38503190475376 0.310568938215
2453282.59230438 -0.975213643432198 0.299167988437
2453282.59313688 -3.74223465467367 0.302841963787
2453282.59396592 -3.62355647896493 0.304978382247
2453282.59477282 -3.73007177755562 0.301870485945
2453282.59562155 -0.839138470541911 0.31555240107
2453282.59642868 -7.4722772424675 0.29976117738
2453282.59725914 -2.49607350324231 0.303081328706
2453282.59808133 -2.73507370079005 0.283097442041
2453282.59889486 -3.28941280745903 0.300519648944
2453282.59974229 -5.01950027470957 0.290934682059
2453282.60055346 -2.31555883436386 0.286994427669
2453282.60137928 -4.67543501371438 0.283731389883
2453282.60221813 -3.07483315597165 0.286603503588
2453282.6030172 -3.87659472113592 0.281463219663
2453282.60385453 -2.6566458078737 0.282243308733
2453282.60467806 -3.27325186514463 0.293285915162
2453282.60551734 -5.38556709273598 0.290132206988
2453282.60634153 -4.38113546463228 0.282786076908
2453282.60715567 -4.51237036287375 0.288425652302
2453282.60796683 -4.04993183768875 0.286588696819
2453282.60878903 -3.24704062547789 0.287506219333
2453282.60961923 -4.37843489592296 0.289123394451
2453282.61045118 -2.62973035276627 0.286805531257
2453282.61127718 -2.92978767356999 0.289080778443
2453282.61209847 -2.80015608197618 0.279093959229
2453282.61293353 -4.7454043997941 0.285070407834
2453282.6137564 -4.82984744687701 0.292834004726
2453282.61457524 -3.46195990331535 0.318647981632
2453282.61539537 -1.64789449468435 0.295224833604
2453282.61623196 -3.57854200794645 0.312422603918
2453282.61705126 -3.73557316531787 0.285357851234
2453282.6178766 -5.29504758298935 0.288377831736
2453282.61870884 -4.34126391647715 0.282079323525
2453282.61952459 -1.62644894101231 0.289824132405
2453282.62035844 -6.09520703971157 0.294643964927
2453282.62115912 -3.34664940048697 0.285287159049
2453282.62198472 -3.62313554065668 0.284654242894
2453282.62282239 -5.28130250105187 0.286507910644
2453282.62364105 -2.22707022631266 0.29083669172
2453282.62448513 -1.41673692333325 0.296672736893
2453282.62530861 -2.58763519059676 0.291904157942
2453282.6261185 -2.67277855894554 0.292608801339
2453282.62696551 -3.58258736920925 0.292450927121
2453282.62778779 -2.88400425040527 0.295611522043
2453282.62861293 -2.89745443921765 0.298113861215
2453282.62945029 -2.738115426901 0.290341774007
2453282.63026358 -1.6738681556626 0.289015441071
2453282.63109118 -3.48293232991955 0.30091267508
2453282.63192883 -1.67989668986502 0.29166216449
2453282.63274207 -1.91532621756096 0.284123479813
2453282.63356103 -4.00690729618964 0.283983442057
2453282.6343996 -1.85795465932597 0.288350805382
2453282.63522384 -5.08329730793776 0.288172565676
2453282.63604036 -2.84709081983374 0.281504039554
2453282.64219704 -1.77022561743297 0.28415876488
2453282.64303047 -2.39193429106581 0.283718357625
2453282.64384584 -3.22581148208019 0.277467642089
2453282.64465808 -2.66179432240097 0.276829560189
2453282.64549345 -0.798093141233494 0.28205574209
2453282.64631129 -1.67701096422115 0.27818843922
2453282.64712897 -2.35499443327899 0.288104386261
2453282.64795848 -1.80085343090013 0.284383597695
2453282.6487863 -1.5815593502407 0.271563386788
2453282.64960353 -2.26025924984197 0.273875520671
2453282.65042623 -1.22483571844759 0.286497935577
2453282.65125096 -0.229547574687786 0.283391841311
2453282.66128511 -1.00375766748812 0.278840488211
2453282.66209782 -1.66583121951817 0.272031499057
2453282.66292904 -1.29640105549242 0.279686543889
2453282.66376189 -2.73097125807453 0.266390999791
2453282.66457348 -3.30462819458808 0.267694978081
2453282.6654033 -3.80932540451613 0.26725960166
2453282.6662211 -2.0746588394054 0.270810019975
2453282.6670526 -5.04420233388373 0.275943769943
2453282.66787769 -2.90488091995076 0.27328898972
2453282.66870003 -5.33927126779326 0.280240591571
2453282.6695306 -2.78938246436701 0.272774154312
2453282.67035246 -2.10805505366079 0.281131640337
2453282.67117986 -1.48048459690426 0.271152321347
2453282.67199639 -2.2394465514667 0.266091752804
2453282.67282298 -2.53108527252743 0.275150660929
2453282.67364105 -2.12773357841479 0.2680253809
2453282.67446536 -3.42125493259573 0.268620935221
2453282.6752872 -3.34926759216251 0.278235640289
2453282.67610902 -4.40433140540199 0.28130037275
2453282.67693481 -7.23937607388234 0.300275533425
2453282.67776517 -0.135698634975597 0.311670478329
2453282.67857312 -4.26298237176889 0.298534735169
